id,wholeName
17334,Mohammed Ibrahim Al-Shaar
17335,Mohammad Ibrahim Al-Chaar
17338,Mohammad Ibrahim Al-Sha'ar
17407,Mohammad Ibrahim Al Chaar
109712,Mohammed Ibrahim Al-Sha'ar
109713,Muhammad Ibrahim Al-Sha'ar
109714,Mohamed Ibrahim Al-Sha'ar
15019,Khald Al-Taweel
17344,Khald Al-Tawil
17342,Khaled Al-Taweel
17346,Ghiath Fayyad
15034,Ghiath Fayad
15020,Cham Press TV
15021,Al Watan
15022,Centre d’études et de recherches syrien (CERS)
15023,Centre d’Etude et de Recherche Scientifique (CERS)
15024,Scientific Studies and Research Center (SSRC)
15025,Centre de Recherche de Kaboun
16844,CERS
16845,SSRC
15026,Business Lab
15027,Industrial Solutions
15028,Mechanical Construction Factory (MCF)
15029,Syronics – Syrian Arab Co. for Electronic Industries
15030,Handasieh – Organization for Engineering Industries
15031,Syria Trading Oil Company (Sytrol)
15032,General Petroleum Corporation (GPC)
15033,Al Furat Petroleum Company
15068,Yong Chol KIM
15069,Yong-Chol KIM
15070,Young-Chol KIM
15071,Young-Cheol KIM
15072,Young-Chul KIM
15073,To-Chun Pak
112441,To Chun PAK
15074,Hesong Trading Company
15075,Tosong Technology Trading Corporation
15076,Korea Complex Equipment Import Corporation
15081,Korea Kwangsong Trading Corporation
15082,Korea Ryonha Machinery Joint Venture Corporation
15083,Chosun Yunha Machinery Joint Operation Company
17732,Millim Technology Company
17731,Unsan Solid Tools
15084,Korea Ryenha Machinery J/V Corporation
15085,Ryonha Machinery Joint Venture Corporation
17722,Ryonha Machinery Corporation
17723,Ryonha Machinery
17724,Ryonha Machine Tool
17725,Ryonha Machine Tool Corporation
17726,Ryonha Machinery Corp
17727,Ryonhwa Machinery Joint Venture Corporation
17728,Ryonhwa Machinery JV
17729,Huichon Ryonha Machinery General Plant
17730,Unsan
15086,Munitions Industry Department
15087,Military Supplies Industry Department
15088,Reconnaissance General Bureau
15089,Chongch’al Ch’ongguk
15090,RGB
15091,KPA Unit 586
15099,Tong-Myo'ng KIM
15100,Chin-so'k KIM
108847,Tong-Myong KIM
108846,Jin-Sok KIM
108844,Hyok-Chol KIM
15101,Korea Kwangson Banking Corporation (KKBC)
15103,KKBC
15104,Office 39
15105,Office #39
15106,Office No. 39
15107,Bureau 39
15108,Central Committee Bureau 39
15109,Third Floor
108256,Division 39
15110,Amroggang Development Banking Corporation
15112,Amnokkang Development Bank
15111,Amroggang Development Bank
15113,Bank of East Land
15114,Dongbang Bank
15115,Tongbang U'Nhaeng
15116,Tongbang Bank
15127,Musezi Talengelanimiro
15126,David Kyagulanyi
15129,Abdullah Junjuaka
15130,Alilabaki Kyagulanyi
15131,Hussein Muhammad
15132,Nicolas Luumu
15133,Talengelanimiro
110774,Professor Musharaf
110775,David Amos Mazengo
110776,Julius Elius Mashauri
15128,Mzee Tutu
15125,Steven Alirabaki
15124,Musharaf
15121,Jamil Mukulu
15134,Ntabo Ntaberi Sheka
15156,Jawdat Ibrahim Safi
15157,Muhammad Ali Durgham
17350,Mohammed Ali Durgham
17349,Mohammad Ali Durgham
15158,Ramadan Mahmoud Ramadan
15160,Naim Jasem Suleiman
17358,Naaeem Jasem Suleiman
17366,Na'im Jasem Suleiman
17362,Na'eem Jasem Suleiman
17364,Naaim Jasem Suleiman
17360,Naeem Jasem Suleiman
15161,Jihad Mohamed Sultan
17410,Jihad Mohammed Sultan
17409,Jihad Muhammad Sultan
17408,Jihad Mohammad Sultan
15162,Fo'ad Hamoudeh
17412,Fouad Hamoudeh
17413,Fu'ad Hamoudeh
17419,Fo'ad Hammoudah
17417,Fo'ad Hammoude
17418,Fo'ad Hammouda
17416,Fo'ad Hammoudeh
15163,Bader Aqel
17420,Ghassan Afeef
15164,Ghassan Afif
15165,Mohamed Maaruf
17426,Mohammad Maaruf
17431,Mohamed Ma'ruf
17429,Mohammed Maaruf
17430,Mohamed Maarouf
17427,Muhammad Maaruf
17433,Yousef Ismael
15166,Yousef Ismail
17434,Jamal Younes
15167,Jamal Yunes
15171,Tidewater
16951,Faraz Royal Qeshm Company LLC
15172,Tidewater Middle East Co.
15174,Ali Dawwa
15175,Mohamed Khaddor
120234,Mohammed Khudour
17437,Muhammad Khaddor
17438,Mohammed Khaddor
17439,Mohamed Khaddour
17440,Mohamed Khaddur
17441,Mohamed Khadour
17442,Mohamed Khudour
120222,Mohammad Khaddour
120223,Mohammad Khaddur
120225,Mohammad Khadour
120226,Mohammad Khudour
120227,Muhammad Khaddour
120228,Muhammad Khaddur
120229,Muhammad Khadour
120230,Muhammad Khudour
120231,Mohammed Khaddour
120232,Mohammed Khaddur
120233,Mohammed Khadour
17436,Mohammad Khaddor
17444,Wafeeq Nasser
15177,Wafiq Nasser
15178,Turbine Engineering Manufacturing
15180,T.E.M. Co.
15179,TEM
15181,Ahmed Dibe
17447,Ahmed Deeb
17446,Ahmed Dib
17445,Ahmad Dibe
112241,Mahmoud al-Khattib
112242,Mahmoud Al-Khatib
112240,Makhmoud Al-Khatib
112244,Makhmoud Al-Khateeb
15182,Makhmoud al-Khattib
112243,Mahmoud Al-Khateeb
15183,Mohamed Heikmat Ibrahim
17450,Mohammad Heikmat Ibrahim
17451,Muhammad Heikmat Ibrahim
17452,Mohammed Heikmat Ibrahim
120239,Mohammed Hikmat Ibrahim
120238,Muhammad Hekmat Ibrahim
17453,Mohamed Hikmat Ibrahim
17454,Mohamed Hekmat Ibrahim
120235,Mohammad Hikmat Ibrahim
120236,Mohammad Hekmat Ibrahim
120237,Muhammad Hikmat Ibrahim
120240,Mohammed Hekmat Ibrahim
15185,SAD Import & Export Company
15186,Nasser Al-Ali
17405,Naser Al-Ali
16841,Nasr al-Ali
15187,Rosmachin
15190,Ali Ashraf NOURI
15191,Industrial Bank
15224,Banca Industrială
15192,Ali Hojatoleslam SAIDI
15195,Hojjat- al-Eslam Ali Saeedi
15193,Hojjat- al-Eslam Ali Saidi
15194,Popular Credit Bank
15225,Banca Populară de Credit
15198,Amir Ali HAJIZADEH
15196,Amir Ali Haji ZADEH
15197,Saving Bank
15226,Banca de Economii
15199,Behnam Sahriyari Trading Company
15200,Agricultural Cooperative Bank
15228,Banca Cooperativă Agricolă
15202,Syrian Lebanese Commercial Bank
15230,Banca Comercială Siriano- Libaneză
15210,Deir ez-Zur Petroleum Company
15213,Deir ez-Zur naftos bendrovė
15211,Ebla Petroleum Company
112206,Ebco
15212,Dijla Petroleum Company
15215,Dijla naftos bendrovė
15251,Monir Chouka
15252,Abu Adam
15253,Yassin Chouka
15254,Abu Ibraheem
15259,Al-Turki
15264,Abdurrahman Almanci
15263,Abu Obejd el-Turki
15255,Mevlüt Kar
15256,Mevluet Kar
15257,Abu Obaidah
15258,Obeidah Al Turki
15260,Al Turki Kyosev
15261,Yanal Yusov
15262,Abu Udejf el-Turki
15302,Centralny Bank Syrii
15303,Banco Central da Síria
15304,Banca Centrală a Siriei
15295,Централна банка на Сирия
15300,Szíriai Központi Bank
15287,Central Bank of Syria
15301,Bank Ċentrali tas- Sirja
15296,Banco Central de Siria
15297,Syrská centrální banka
15298,Zentralbank Syriens
15299,Sirijos Centrinis Bankas
15288,Wael Nader Al–Halqi
17406,Wael Nader Al-Halki
15289,Mansour Fadlallah Azzam
16568,Mansur Fadl Allah Azzam
15290,Emad Abdul-Ghani Sabouni
16567,Imad Abdul Ghani Al Sabuni
15291,Sufian Allaw
15292,Adnan Slakho
15293,Saleh Al-Rashed
15294,Fayssal Abbas
17470,Faysal Abbas
15739,Fazil Rahman
15738,Fazil Rahim
15737,Fazel Rahim
15736,Fazal Rahim
15740,Jemmah Anshorut Tauhid
15741,JAT
15742,Jemaah Anshorut Tauhid
15743,Jemmah Ansharut Tauhid
15744,Jem’mah Ansharut Tauhid
15745,Jamaah Ansharut Tauhid
15747,Laskar 99
15746,Jama’ah Ansharut Tauhid
15749,Muhammad Achwan
15753,Mochtar Akwan
15752,Mochtar Akhwan
15751,Mochtar Achwan
15750,Muhammad Akhwan
15748,Mochammad Achwan
15754,Abdul Rosyid Ridho Ba’asyir
15757,Rashid Rida Bashir
15756,Rashid Rida Ba’aysir
15755,Abdul Rosyid Ridho Bashir
15766,Abu-Shaima
15765,al-Madani Gharib Abu
15767,Abu- Shayma
15764,Mustafa Muhammad
15763,Ahmad Shahji
15762,Khalid Mahmud
15761,Hasan Gul
15760,Hassan Gul
15758,Mustafa Hajji Muhammad Khan
15759,Hassan Ghul
15771,Hafiz Abdussalaam Bhutvi
15775,Mullah Abdul Salaam Bhattvi
104300,Hafiz Abdul Salam Bhuttavi
104301,Hafiz Abdul Salam Bhattvi
15770,Hafiz Abdusalam Budvi
15776,Molvi Abdursalam Bhattvi
15772,Abdul Salam Budvi
15773,Abdul Salam Bhattwi
15774,Abdul Salam Bhutvi
15783,Malik Zafar Iqbal
15785,Muhammad Zafar Iqbal
15784,Zafar Iqbal Chaudhry
15782,Malik Zafar Iqbal Shahbaz
15781,Malik Zafar Iqbal Shehbaz
15780,Zaffer Iqbal
15779,Zafar Iqbal
15788,Abd Ur-Rehman
15796,Abdur Rehman Muhammad Yamin
15795,Abdullah Sindhi
15786,Abdur Rehman
15787,Abdul Rehman
15794,Abdurahman Sindhi
15789,Abdur Rahman
15790,Abdul Rehman Sindhi
15791,Abdul Rehman al-Sindhi
15792,Abdur Rahman al-Sindhi
15793,Abdur Rehman Sindhi
17422,Imad Muhammad Deeb Khamis
17423,Imad Mohammed Deeb Khamis
17421,Imad Mohamed Deeb Khamis
15808,Imad Mohammad Deeb Khamis
16564,Imad Mohammad Dib Khamees
15801,Bushra Al-Assad
15802,Bushra Shawkat
113608,Bouchra Al Assad
15804,Asma Fawaz Al Akhras
15803,Asma Al-Assad
15807,Omar Ibrahim Ghalawanji
15806,Manal Al Ahmad
15805,Manal Al Assad
16206,Manal Al Jadaan
15809,Joseph Suwaid
15810,Ghiath Jeraatli
17472,Ghiath Jir'atli
17471,Ghiath Jer'atli
17473,Ghiath Jiraatli
15811,Hussein Mahmoud Farzat
16566,Hussein Mahmud Farzat
17432,Hussain Mahmoud Farzat
17474,Yousef Suleiman Al-Ahmed
15812,Yousef Suleiman Al-Ahmad
15813,Hassan Al-Sari
15825,Syrian Petroleum company
15898,The Syrian Company for the Storage and Distribution of Petroleum Products
15826,Mahrukat Company
104309,Ezzatollah ZARGHAMI
15835,Reza TAGHIPOUR
15840,Toraj KAZEMI
15843,Sadeq LARIJANI
15844,Ali MIRHEJAZI
15845,Ali SAEEDI
15846,Mohammad-Ali RAMIN
15847,Seyyed Solat MORTAZAVI
15875,Malek Adjar SHARIFI
116424,Malek Ajdar SHARIFI
15900,Ali FAHRADI
15901,Ali REZVANMA- NESH
15902,Gholamhossein RAMEZANI
15903,Mohamed SADEGHI
15904,Reza JAFARI
15905,Bahram RESHTE-AHMADI
16022,Ahmad Zia Agha
16023,Zia Agha
16024,Noor Ahmad
16025,Noor Ahmed
16026,Sia Agha Sayeed
16028,Fazl Rabbi
16030,Faisal Rabbi
16029,Fazal Rabi
16027,Fazl Rabi
16032,Mohammad Aman Akhund
16033,Mohammed Aman
16034,Mullah Mohammed Oman
16035,Mullah Mad Aman Ustad Noorzai
16036,Sanaullah
17682,Mullah Mohammad Aman Ustad Noorzai
16039,Ahmed Jan Wazir Akhtar Mohammad
16040,Ahmed Jan Kuchi
16041,Ahmed Jan Zadran
16042,Abdul Samad Achekzai
16043,Abdul Samad
16188,António INJAI
16189,António INDJAI
16190,Mamadu TURE
16191,Mamadu N'KRUMAH
16193,Augusto MÁRIO CÓ
16194,Estêvão NA MENA
16195,Ibraima CAMARA
16196,Papa Camara
111031,Daba NAUALNA
16197,Daba NA WALNA
16198,Daba Na Walna
16199,Adib Mayaleh
105221,André Mayard
16204,General Organisation of Tobacco
16210,Saya Braia Na NHAPKA
16211,Tomás DJASSI
16212,Cranha DANFÁ
16213,Celestino de CARVALHO
16216,Júlio NHATE
16217,Tchipa NA BIDON
16218,Tcham NA MAN
16219,Tcham Namam
111035,Namam
16220,Samuel FERNANDES
17508,Idrissa DJALÓ
112912,Idriça Djaló
16222,Bion NA TCHONGO
16223,Bion Nan Tchongo
16224,Agostinho Sousa CORDEIRO
16225,Paulo SUNSAI
16226,Lassana CAMARÁ
16227,Julio NA MAN
16246,Bouthaina Shaaban
16247,Buthaina Shaaban
16308,Gynybos ministerija
16297,Aizsardzības ministrija
16316,Ministeru tad-Difiża
16317,Ministerie van Defensie
16322,Ministerstwo Obrony
16328,Ministério da Defesa
16329,Ministerul Apărării
16343,Ministerstvo obrany
16344,Ministrstvo za obrambo
16349,Puolustusministeriö
16350,Försvarsministeriet
16309,Védelmi Minisztérium
16231,Ministry of Defence [Syria]
16250,Министерство на отбраната
16259,Syrský národní bezpečnostní úřad
16260,Forsvarsministeriet
16265,Verteidigungs-ministerium
16266,Kaitseministeerium
16277,Υπουργείο Άμυνας
16278,Ministrerio de Defensa
16291,Ministère de la défense
16292,Ministero della difesa
16342,Ministerstvo vnútra
16345,Ministrstvo za notranje zadeve
16348,Sisäasiainministeriö
16351,Inrikesministeriet
16232,Ministry of Interior [Syria]
16251,Министерство на вътрешните работи
16258,Ministerstvo vnitra
16261,Indenrigsministeriet
16264,Innenministerium
16267,Siseministeerium
16276,Υπουργείο Εσωτερικών
16279,Ministerio del Interior
16290,Ministère de l'intérieur
16293,Ministero dell'interno
16296,Iekšlietu ministrija
16307,Vidaus reikalų ministerija
16310,Belügyminisztérium
16315,Ministeru tal-Intern
16318,Ministerie van Binnenlandse Zaken
16321,Ministerstwo Spraw Wewnętrznych
16327,Ministério do Interior
16330,Ministerul de Interne
16320,Syryjskie Biuro Bezpieczeństwa Narodowego
16319,Syrisch bureau van nationale veiligheid
16331,Biroul sirian de securitate națională
16341,Sýrsky národný bezpečnostný úrad
16346,Sirski državni varnostni urad
16347,Syyrian kansallisen turvallisuuden virasto
16352,Syriens nationella säkerhetsbyrå
16233,Syrian National Security Bureau
16252,Сирийско национално бюро за сигурност
16257,Syrský národní bezpečnostní úřad
16262,Syriens nationale sikkerhedsbureau
16263,Syrisches Büro für Nationale Sicherheit
16268,Süüria riiklik julgeolekubüroo
16275,Γραφείο εθνικής ασφάλειας της Συρίας
16280,Oficina de Seguridad Nacional siria
16289,Bureau de la sécurité nationale syrien
16294,Ufficio per la sicurezza nazionale siriana
16295,Sīrijas Valsts drošības birojs
16306,Sirijos nacionalinio saugumo tarnyba
16311,Szíriai Nemzetbiztonsági Hivatal
16326,Serviço Nacional de Segurança sírio
18378,Ansar al-Sharia
16248,Ansar Al Charia Benghazi
18376,Ansar al Charia
18377,Ansar al-Charia
18383,Ansar al Sharia
18379,Ansar al-Charia Benghazi
18380,Ansar al-Sharia Benghazi
18381,Ansar al Charia in Libya (ASL)
18382,Katibat Ansar al Charia
16313,Általános Rádiós és Televíziós Szervezet
16303,Radio un televīzijas sabiedrība
16332,Organizația generală de radio și televiziune
16333,Directoratul General sirian de radio și televiziune Est
16334,Corporația generală de radio și televiziune
16337,Generálna organizácia rádia a televízie
16338,Sýrske generálne riaditeľstvo pre rádio a televíziu
16339,Generálna spoločnosť pre rádiové a televízne vysielanie
16324,Powszechna Organizacja Radiowo-Telewizyjna
16302,Vispārējā Radio un televīzijas sabiedrība
16237,General Organisation of Radio and TV [Syria]
16238,Syrian Directorate General of Radio & Television Est
16239,General Radio and Television Corporation [Syria]
16240,Radio and Television Corporation [Syria]
16241,GORT
16253,Обща организация за радио и телевизия
16254,Сирийска главна дирекция за радио и телевизия
16255,Главна радио- и телевизионна корпорация
16256,Радио- и телевизионна корпорация
16271,Raadio ja Televisiooni Keskorganisatsioon)
16272,Süüria raadio ja televisiooni peadirektoraat EST
16283,Organización General de Radio y Televisión
16284,Dirección General de Radio & Televisión Est
16285,Ente General de Radio y Televión
16286,Empresa Pública de Radio y Televisión
16300,Vispārējā radio un televīzijas raidorganizācija
16301,Sīrijas Radio un televīzijas ģenerāldirektorāts
16314,Szíriai Olajszállító Vállalat
16305,Sīrijas Jēlnaftas transportēšanas uzņēmums
16335,Compania siriană de transport petrolier
16336,Sýrska spoločnosť pre prepravu ropy
16325,Syryjskie Przedsiębiorstwo Transportu Paliw
16304,Sīrijas Naftas transporta uzņēmums
16242,Syrian Company for Oil Transport
16243,Syrian Crude Oil Transportation Company
16244,SCOT
16245,SCOTRACO
16273,Süüria naftatranspordi- ettevõte
16274,Süüria toornafta transpordiettevõte
16287,Compañía Siria de Transporte de Petróleo
16288,Compañía Siria de Transporte de Crudos
16359,Bakhta Gul
16360,Bakht Gul Bahar
16361,Shuqib
16358,Bakht Gul
16362,Abdul Satar Abdul Manan
16363,Haji Abdul Sattar Barakzai
16364,Haji Abdul Satar
16365,Haji Satar Barakzai
16366,Abdulasattar
16367,Khairullah Barakzai Khudai Nazar
16368,Haji Khairullah
16369,Haji Khair Ullah
16370,Haji Kheirullah
16371,Haji Karimullah
16372,Haji Khair Mohammad
16404,Ufficio cambi Haji Khairullah
16377,Haji Khair Ullah Money Service
16402,Ufficio cambi Haji Khairullah Haji Sattar
16401,Servicios monetarios Haji Khair Ullah
16400,Agencia de cambio Haji Khairullah
16399,Agencia de cambio Haji Khairullah Haji Sattar
16394,Ανταλλακτήρια συναλλάγματος Haji Khairullah Haji Sattar
16393,Společnost zabývající se převody peněz Haji Khairullah Haji Sattar
16390,Мрежа от обменни бюра Haji Khairullah Haji Sattar
16380,Haji Alim Hawala
16379,Haji Hakim Hawala
16378,Haji Salam Hawala
16856,Sarafi-yi Haji Khairullah Haji Satar Haji Esmatullah
16408,Haji Khairullah Haji Sattar money exhange -rahanvaihtotoimisto
16407,Menjalnica Haji Khairullah Haji Sattar
16405,Servizio finanziario Haji Khair Ullah
16373,Haji Khairullah Haji Sattar money exhange
16374,Haji Khairullah-Haji Sattar Sarafi
16375,Haji Khairullah and Abdul Sattar and Company
16376,Hai Khairullah Money Exchange
16403,Haji Khairullah e Abdul Sattar & Co
16381,Roshan money exchange
16409,Roshan money exchange -rahanvaihtotoimisto
16383,Roshan Trading Company
16384,Rushaan Trading Company
16385,Roshan Shirkat
16386,Maulawi Ahmed Shah Hawala
16387,Mullah Ahmed Shah Hawala
16388,Haji Ahmad Shah Hawala
16389,Ahmad Shah Hawala
16391,Мрежа от обменни бюра Roshan money exchange
16392,Společnost zabývající se převody peněz Roshan
16395,Ανταλλακτήρια συναλλάγματος Roshan
16396,εμπορική εταιρεία Roshan
16397,εμπορική εταιρεία Rushaan
16398,Agencia de cambio Roshan
16406,Ufficio cambi Roshan
16382,Roshan Sarafi
17457,Shafik Masa
17456,Shafiq Masa
17455,Sha'afiq Massa
16410,Sha’afiq Masa
17459,Burhan Qaddur
17458,Burhan Qaddour
16411,Burhan Qadour
16413,Salah Hamad
16415,Mohammed Khallouf
16416,Abou Ezzat
16414,Muhammad Khallouf
16417,Riad al-Ahmed
17468,Riyad al-Ahmed
17469,Riad Al-Ahmad
16418,Abdul-Salam Fajr Mahmoud
17465,Jawdat Al-Ahmad
16419,Jawdat al-Ahmed
16420,Qusay Mihoub
120241,Suheil Al-Abdallah
17168,Suhail Al-Abdallah
17167,Suheil Al-Abdullah
16421,Suhail Al-Abdullah
16422,Khudr Khudr
16423,Ibrahim Ma’ala
17403,Ibrahim Maala
17404,Ibrahim Maale
105223,Ibrahim Ma'la
17169,Firas Al-Hamid
16424,Firas Al-Hamed
120244,Husam Louka
120245,Husam Luka
120246,Housam Louqa
120247,Housam Louca
120248,Housam Louka
120249,Housam Luka
120250,Houssam Louqa
120251,Houssam Louca
120252,Houssam Louka
120253,Houssam Luka
16425,Hussam Luqa
17171,Husam Luqa
17172,Housam Luqa
17173,Houssam Luqa
17174,Hussam Louqa
17175,Hussam Louca
17176,Hussam Louka
17177,Hussam Luka
120242,Husam Louqa
120243,Husam Louca
16426,Taha Taha
17178,Basel Bilal
16429,Bassel Bilal
17179,Ahmed Kafan
16430,Ahmad Kafan
16431,Bassam al-Misri
16432,Ahmed al-Jarroucheh
17180,Ahmad al-Jarroucheh
17181,Ahmed Al-Jarousha
17182,Ahmed Al-Jarousheh
17183,Ahmed Al-Jaroucha
17184,Ahmed Al-Jarouchah
120259,Ahmad Al-Jaroucheh
17185,Ahmed Al-Jaroucheh
120255,Ahmad Al-Jarousha
120256,Ahmad Al-Jarousheh
120257,Ahmad Al-Jaroucha
120258,Ahmad Al-Jarouchah
16434,Ahmed Salem
16433,Michel Kassouha
17189,Michel Kasouha
16435,Ahmed Salem Hassan
16436,Ghassan Jaoudat Ismail
17191,Ghassan Jaoudat Ismael
16437,Amer al-Achi
16438,Amis al Ashi
116861,Amer Ibrahim al-Achi
16440,Amer Ashi
16439,Ammar Aachi
16442,Mohammed Ali Naser
16441,Mohammed Ali Nasr
17195,Mohammad Ali Nasr
17192,Muhammad Ali Nasr
17193,Mohamed Ali Nasr
16443,Issam Hallaq
16445,Ezzedine Ismael
17198,Ezzedine Ismail
17203,Abou Sami
17204,Sameer Joumaa
17205,Samir Jumaa
16448,Samir Joumaa
17207,Samir Joum'a
17206,Samir Jum'a
16450,Drex Technologies S.A.
16451,Cotton Marketing Organisation
16453,SAA
16452,Syrian Arab Airlines
16455,Líneas Aéreas Árabes Sirias
16454,Syrian Air
16514,Qadri Jameel
17209,Kadri Jameel
17208,Kadri Jamil
16515,Qadri Jamil
16516,Waleed Al Mo’allem
17212,Waleed Muallem
17211,Waleed Al Moallem
17210,Walid Al Mo'allem
16519,Mohammad Abdul Sattar Al Sayed
17270,Mohamed Abdul Sattar Al Sayed
17274,Mohammad Abdul Sattar Al Sayyed
17272,Mohammed Abdul Sattar Al Sayed
17273,Mohammad Abd al-Sattar Al Sayed
17271,Muhammad Abdul Sattar Al Sayed
16520,Hala Mohammad Al Nasser
17279,Hala Mohammed Al Nasser
17277,Hala Muhammad Al Nasser
17276,Hala Mohamed Al Nasser
16521,Bassam Hanna
17288,Subhi Ahmad Al-Abdullah
16522,Subhi Ahmad Al Abdallah
16569,Mohammad Yahiya Moalla
17310,Mohammad Yahiya Mu’la
17311,Mohammad Yahiya Ma’la
17312,Mohammad Yahiya Muala
17313,Mohammad Yahiya Maala
17314,Mohammad Yahiya Mala
17309,Mohammad Yahia Moalla
17294,Mohamed Yahiya Moalla
17295,Mohammed Yahiya Moalla
17298,Mohammad Yehya Moalla
17306,Mohammad Yahya Moalla
17307,Mohammad Yihya Moalla
17308,Mohammad Yihia Moalla
17292,Muhammad Yahiya Moalla
17315,Hazwan Al Wazz
16523,Hazwan Al Wez
16524,Mohamad Zafer Mohabak
17318,Muhammad Zafer Mohabak
17319,Mohamed Zafer Mohabak
17320,Mohammed Zafer Mohabak
17331,Mohamad Zafer Muhabbak
17328,Mohamad Dhafer Mohabak
17329,Mohamad Zafer Mohabbak
17330,Mohamad Zafer Muhabak
17326,Mohammad Zafer Mohabak
17340,Mahmoud Ibraheem Saeed
17341,Mahmoud Ibraheem Sa’eed
17337,Mahmoud Ibraheem Said
17336,Mahmoud Ibrahim Sa’iid
16525,Mahmoud Ibraheem Sa’iid
16526,Safwan Al Assaf
16527,Yasser Al Siba’ii
17343,Yaser Al Siba’ii
17348,Yasser Al Sibaei
17347,Yasser Al-Siba’i
17345,Yasser Al-Sibai
17352,Sa’id Ma’thi Hneidi
17354,Sa’eed Ma’thi Hneidi
17356,Saeed Ma’thi Hneidi
17357,Sa’iid Mu’zi Hneidi
16528,Sa’iid Ma’thi Hneidi
17361,Sa’iid Ma'dhi Hneidi
17363,Sa’iid Ma'zi Hneidi
17365,Sa’iid Maazi Hneidi
17359,Sa’iid Mu'dhi Hneidi
